info,vehicle_id,link,record_date,vehicle_type
现代ix35 2012款 2.0L 自动两驱精英版GLS2013年|4.3万公里|廊坊8.42万严选车21.30万,60942917@32@39@1&0120000000000057,https://www.guazi.com/langfang/86c8fef3ec8656b9x.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,gas
现代 瑞纳 2014款 1.4L 手动智能型GLS2014年|12.2万公里|太原3.09万超值严选车8.60万,62761110@33@0@1&0120000000000057,https://www.guazi.com/ty/4cbbaec9d116e975x.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,gas
凯迪拉克ATS 2014款 28T 精英型(进口)2014年|7.6万公里|无锡14.57万超值严选车35.60万,59112503@33@1@1&0120000000000057,https://www.guazi.com/wx/93331710408fc772x.htm#fr_page=list&fr_pos=city&fr_no=1,2018-12-04,gas
WEY VV7 2017款 2.0T 超豪型2018年|0.6万公里|广州14.43万超值准新车严选车19.30万,63780032@33@2@1&0120000000000057,https://www.guazi.com/gz/9f50905fddd4c857x.htm#fr_page=list&fr_pos=city&fr_no=2,2018-12-04,gas
宝马3系 2010款 320i豪华型(进口)2012年|6.8万公里|长春11.46万严选车40.70万,60175067@33@3@1&0120000000000057,https://www.guazi.com/cc/66251b97cd6bc11ax.htm#fr_page=list&fr_pos=city&fr_no=3,2018-12-04,gas
标致408 2014款 1.8L 自动豪华版2015年|8.7万公里|成都7.10万超值严选车16.20万,62685449@33@4@1&0120000000000057,https://www.guazi.com/cd/8e0fef65645105fex.htm#fr_page=list&fr_pos=city&fr_no=4,2018-12-04,gas
哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱精英型2016年|8.8万公里|东莞7.76万超值严选车17.60万,58675070@33@5@1&0120000000000057,https://www.guazi.com/dg/f0138205a81e4d3bx.htm#fr_page=list&fr_pos=city&fr_no=5,2018-12-04,gas
现代 全新胜达 2013款 2.4L 自动四驱智能型2013年|11.6万公里|包头10.83万超值严选车28.20万,60614900@33@6@1&0120000000000057,https://www.guazi.com/baotou/5b1d44b25cffa12cx.htm#fr_page=list&fr_pos=city&fr_no=6,2018-12-04,gas
日产 轩逸 2012款 1.6XL 手动豪华版2014年|5.5万公里|济宁5.93万超值严选车13.60万,62115698@33@7@1&0120000000000057,https://www.guazi.com/jining/7ddae9906f4223afx.htm#fr_page=list&fr_pos=city&fr_no=7,2018-12-04,gas
奥迪A4L 2013款 35 TFSI 自动舒适型2013年|9.1万公里|杭州15.58万超值严选车35.80万,60067763@33@8@1&0120000000000057,https://www.guazi.com/hz/8d2a98a80b0125bax.htm#fr_page=list&fr_pos=city&fr_no=8,2018-12-04,gas
日产 天籁 2008款 公爵 2.5L XV尊雅版2009年|13.8万公里|呼和浩特6.05万超值严选车28.20万,54310222@33@9@1&0120000000000057,https://www.guazi.com/nmg/2ac9ac5c66b0c42fx.htm#fr_page=list&fr_pos=city&fr_no=9,2018-12-04,gas
大众POLO 2013款 1.4L 手动风尚版2014年|3.2万公里|广州3.84万超值严选车9.30万,62443985@33@10@1&0120000000000057,https://www.guazi.com/gz/a48d8e4af8a48acdx.htm#fr_page=list&fr_pos=city&fr_no=10,2018-12-04,gas
比亚迪S6 2014款 2.0L 手动豪华型 5座2013年|7.2万公里|成都3.05万超值严选车8.70万,61065459@33@11@1&0120000000000057,https://www.guazi.com/cd/9a4468ac4e0a9431x.htm#fr_page=list&fr_pos=city&fr_no=11,2018-12-04,gas
比亚迪S6 2011款 2.4L 自动尊享型2011年|6.2万公里|青岛3.73万严选车14.20万,61016692@33@12@1&0120000000000057,https://www.guazi.com/qd/9cd79dde9a051ccbx.htm#fr_page=list&fr_pos=city&fr_no=12,2018-12-04,gas
大众 宝来 2012款 1.6L 自动时尚型2012年|10.5万公里|西安4.70万超值严选车13.00万,52631911@33@13@1&0120000000000057,https://www.guazi.com/xa/2567020d78859e69x.htm#fr_page=list&fr_pos=city&fr_no=13,2018-12-04,gas
现代 悦动 2011款 1.6L 自动舒适型2014年|7.8万公里|佛山补贴后4.97万急售严选车补贴金300元,59850435@33@14@1&0120000000000057,https://www.guazi.com/foshan/ec33618edc1a4965x.htm#fr_page=list&fr_pos=city&fr_no=14,2018-12-04,gas
奔驰GLK级 2012款 GLK 300 4MATIC 时尚型2012年|6.5万公里|杭州20.51万严选车51.60万,62980663@33@15@1&0120000000000057,https://www.guazi.com/hz/998bd69ce89df90ax.htm#fr_page=list&fr_pos=city&fr_no=15,2018-12-04,gas
哈弗H1 2015款 1.5L AMT豪华型2016年|4.1万公里|天津5.00万严选车8.50万,61414408@33@16@1&0120000000000057,https://www.guazi.com/tj/2406e84a20d86702x.htm#fr_page=list&fr_pos=city&fr_no=16,2018-12-04,gas
雪佛兰 赛欧 2013款 两厢 1.2L AMT理想版2013年|5.5万公里|杭州2.68万严选车7.30万,63491879@33@17@1&0120000000000057,https://www.guazi.com/hz/92e7aeebcf843ae4x.htm#fr_page=list&fr_pos=city&fr_no=17,2018-12-04,gas
别克 英朗 2013款 GT 1.6L 自动时尚版2013年|4.7万公里|成都6.07万严选车16.60万,63087815@33@18@1&0120000000000057,https://www.guazi.com/cd/cd4f4307e556d213x.htm#fr_page=list&fr_pos=city&fr_no=18,2018-12-04,gas
别克 凯越 2013款 1.5L 自动经典型2013年|4.8万公里|长沙4.05万严选车11.10万株洲过户,61942996@33@19@1&0120000000000057,https://www.guazi.com/cs/99c98765788561a6x.htm#fr_page=list&fr_pos=city&fr_no=19,2018-12-04,gas
大众 桑塔纳 2015款 1.4L 手动风尚版2016年|5.4万公里|苏州4.50万超值严选车9.20万,63705443@33@20@1&0120000000000057,https://www.guazi.com/su/ae101258ef78b882x.htm#fr_page=list&fr_pos=city&fr_no=20,2018-12-04,gas
雪铁龙 C4世嘉 2016款 1.6L 手动舒适型2016年|4.0万公里|济南5.23万严选车10.70万,62014257@33@21@1&0120000000000057,https://www.guazi.com/jn/ff54bb2a7e22ffc5x.htm#fr_page=list&fr_pos=city&fr_no=21,2018-12-04,gas
别克 君威 2012款 2.0L 舒适版2013年|5.4万公里|杭州补贴后7.12万超值急售严选车补贴金6800元,54809744@33@22@1&0120000000000057,https://www.guazi.com/hz/719f9bda2f4d194dx.htm#fr_page=list&fr_pos=city&fr_no=22,2018-12-04,gas
福特 翼搏 2013款 1.5L 自动尊贵型2015年|4.0万公里|上海6.09万超值严选车13.90万,63468168@33@23@1&0120000000000057,https://www.guazi.com/sh/c6a0f40a4984314cx.htm#fr_page=list&fr_pos=city&fr_no=23,2018-12-04,gas
奥迪Q3 2016款 30 TFSI 典藏版 智领型2016年|4.0万公里|北京16.17万严选车27.30万,63106773@33@24@1&0120000000000057,https://www.guazi.com/bj/46597dc132eedd84x.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,gas
别克 英朗 2012款 XT 1.6L 自动时尚版2012年|4.6万公里|石家庄5.86万严选车16.30万,62717648@33@25@1&0120000000000057,https://www.guazi.com/sjz/5cf3ad16b2643fb0x.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,gas
宝骏560 2016款 1.8L 手动豪华型2016年|2.5万公里|柳州5.58万超值严选车9.10万,63420652@33@26@1&0120000000000057,https://www.guazi.com/liuzhou/73e6f0317233d32ex.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,gas
斯柯达 明锐 2016款 1.6L 手动智行版2015年|5.9万公里|苏州6.90万严选车15.20万,60877488@33@27@1&0120000000000057,https://www.guazi.com/su/9e6736e8539c646dx.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,gas
奇瑞 艾瑞泽5 2016款 1.5L CVT领锐版2017年|1.6万公里|苏州5.11万准新车严选车8.50万,59583195@33@28@1&0120000000000057,https://www.guazi.com/su/d784376a06424ca5x.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,gas
斯柯达 速派 2013款 1.8TSI 自动名仕版2014年|4.2万公里|徐州9.51万超值严选车22.10万,60311483@33@29@1&0120000000000057,https://www.guazi.com/xuzhou/e72ba888396eb488x.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,gas
大众 尚酷 2011款 2.0TSI 豪华版(进口)2012年|9.7万公里|广州11.21万超值严选车33.80万,61850278@33@30@1&0120000000000057,https://www.guazi.com/gz/653d00735cfcedb0x.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,gas
纳智捷 大7 MPV 2015款 2.0T 豪华型2014年|4.7万公里|南通7.05万超值严选车25.80万,61477341@33@31@1&0120000000000057,https://www.guazi.com/nantong/f2aabc86d1c64429x.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,gas
长城M4 2014款 1.5L 手动舒适型2014年|4.7万公里|长春3.28万超值严选车7.00万,61588492@33@32@1&0120000000000057,https://www.guazi.com/cc/50aef73bbb0d19fbx.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,gas
福特 翼搏 2013款 1.5L 自动风尚型2013年|8.0万公里|重庆5.28万严选车12.20万,61718938@33@33@1&0120000000000057,https://www.guazi.com/cq/e378d20b587fff12x.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,gas
起亚K3 2013款 1.6L 自动GLS2013年|5.4万公里|嘉兴6.13万严选车13.50万,63164720@33@34@1&0120000000000057,https://www.guazi.com/jiaxing/ffbb8cf3ab10eaabx.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,gas
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV2015年|6.9万公里|西安9.28万超值严选车21.40万,61031384@33@35@1&0120000000000057,https://www.guazi.com/xa/1c6939e398b0d1eax.htm#fr_page=list&fr_pos=city&fr_no=35,2018-12-04,gas
宝马X1 2012款 sDrive20i 领先型2012年|3.3万公里|北京15.61万严选车39.30万,60876935@33@36@1&0120000000000057,https://www.guazi.com/bj/f5e03a860543f55ax.htm#fr_page=list&fr_pos=city&fr_no=36,2018-12-04,gas
大众 朗逸 2013款 改款经典 1.6L 自动舒适版2013年|7.0万公里|青岛7.39万严选车15.00万,61165504@33@37@1&0120000000000057,https://www.guazi.com/qd/8d8eeb146a895c28x.htm#fr_page=list&fr_pos=city&fr_no=37,2018-12-04,gas
日产 逍客 2012款 2.0XL 火 CVT 2WD2014年|6.8万公里|重庆8.21万严选车17.90万,60249830@33@38@1&0120000000000057,https://www.guazi.com/cq/d4be5aed5307542ex.htm#fr_page=list&fr_pos=city&fr_no=38,2018-12-04,gas
现代ix35 2010款 2.0L 自动两驱新锐版GL2012年|10.1万公里|天津6.63万超值严选车20.00万,59458477@33@39@1&0120000000000057,https://www.guazi.com/tj/6b249fb7bd1a8792x.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,gas
凯迪拉克ATS 2014款 28T 精英型(进口)2014年|2.4万公里|成都16.36万严选车35.60万,60850367@34@0@1&0120000000000057,https://www.guazi.com/cd/4f870d40ed178374x.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,gas
路虎 发现神行 2016款 2.0T HSE2016年|5.5万公里|重庆补贴后27.26万急售严选车补贴金1100元,57902923@34@1@1&0120000000000057,https://www.guazi.com/cq/c33f0344259dbdc9x.htm#fr_page=list&fr_pos=city&fr_no=1,2018-12-04,gas
别克 君越 2016款 28T 旗舰型2017年|0.3万公里|柳州21.19万准新车严选车36.90万,63119863@34@2@1&0120000000000057,https://www.guazi.com/liuzhou/1ac4447df368ff7ax.htm#fr_page=list&fr_pos=city&fr_no=2,2018-12-04,gas
宝马5系 2013款 525Li 领先型2013年|14.1万公里|烟台20.81万超值严选车49.90万,62005213@34@3@1&0120000000000057,https://www.guazi.com/yantai/4dccf3105d32a3e2x.htm#fr_page=list&fr_pos=city&fr_no=3,2018-12-04,gas
本田 雅阁 2012款 2.0L MT2012年|6.7万公里|潍坊7.89万严选车20.30万,60283918@34@4@1&0120000000000057,https://www.guazi.com/weifang/fcc84c011a9850d0x.htm#fr_page=list&fr_pos=city&fr_no=4,2018-12-04,gas
现代 途胜 2015款 1.6T 双离合两驱智能型2016年|7.2万公里|哈尔滨10.65万超值严选车19.50万,62316443@34@5@1&0120000000000057,https://www.guazi.com/hrb/09221ab7452c5fe5x.htm#fr_page=list&fr_pos=city&fr_no=5,2018-12-04,gas
Jeep 自由客 2013款 2.4 豪华导航版(进口)2013年|7.2万公里|北京10.44万严选车29.40万,63428350@34@6@1&0120000000000057,https://www.guazi.com/bj/b5cc324fcc3b0911x.htm#fr_page=list&fr_pos=city&fr_no=6,2018-12-04,gas
起亚K3 2013款 1.6L 手动GL2012年|6.1万公里|烟台4.05万超值严选车11.20万,59198584@34@7@1&0120000000000057,https://www.guazi.com/yantai/f7c3039cc5f6862ax.htm#fr_page=list&fr_pos=city&fr_no=7,2018-12-04,gas
福特 蒙迪欧 2013款 2.0L GTDi240旗舰型2015年|3.0万公里|绵阳13.39万超值严选车28.90万,62239915@34@8@1&0120000000000057,https://www.guazi.com/mianyang/84c8092444078ecfx.htm#fr_page=list&fr_pos=city&fr_no=8,2018-12-04,gas
大众CC 2015款 2.0TSI 至尊型2015年|3.6万公里|沈阳17.07万超值严选车33.00万,61573253@34@9@1&0120000000000057,https://www.guazi.com/sy/ec507384ccedfaaex.htm#fr_page=list&fr_pos=city&fr_no=9,2018-12-04,gas
本田 思铂睿 2009款 2.4L TYPE-S2011年|11.1万公里|无锡8.15万超值严选车27.80万,61215332@34@10@1&0120000000000057,https://www.guazi.com/wx/c72dde6f54718c21x.htm#fr_page=list&fr_pos=city&fr_no=10,2018-12-04,gas
起亚 智跑 2011款 2.0L 自动两驱版Premium2010年|6.6万公里|宁波6.25万超值严选车22.70万,60193973@34@11@1&0120000000000057,https://www.guazi.com/nb/c1f44cee1cde82f5x.htm#fr_page=list&fr_pos=city&fr_no=11,2018-12-04,gas
大众 桑塔纳 2013款 1.6L 手动风尚版2014年|11.3万公里|苏州3.76万超值严选车9.80万,63221008@34@12@1&0120000000000057,https://www.guazi.com/su/bedc94faff568fafx.htm#fr_page=list&fr_pos=city&fr_no=12,2018-12-04,gas
丰田 雷凌 2017款 改款 185T CVT精英版2018年|0.5万公里|中山9.16万超值准新车严选车13.80万,62995338@34@13@1&0120000000000057,https://www.guazi.com/zhongshan/b84e4becfab3d9cex.htm#fr_page=list&fr_pos=city&fr_no=13,2018-12-04,gas
雪铁龙 世嘉 2012款 三厢 1.6L 手动品尚型2012年|5.7万公里|厦门3.67万严选车11.60万,63163487@34@14@1&0120000000000057,https://www.guazi.com/xm/97d5f8066f0d8204x.htm#fr_page=list&fr_pos=city&fr_no=14,2018-12-04,gas
起亚 索兰托 2012款 2.4L 汽油舒适版(进口)2011年|10.6万公里|烟台补贴后7.80万超值急售严选车补贴金1300元,59034215@34@15@1&0120000000000057,https://www.guazi.com/yantai/06b843d7f7af5648x.htm#fr_page=list&fr_pos=city&fr_no=15,2018-12-04,gas
福特 福克斯 2011款 两厢 1.8L 自动时尚型2011年|8.5万公里|武汉3.51万超值严选车13.90万,63770474@34@16@1&0120000000000057,https://www.guazi.com/wh/78b86f8de17e6081x.htm#fr_page=list&fr_pos=city&fr_no=16,2018-12-04,gas
雪佛兰 爱唯欧 2011款 三厢 1.4L MT SL2014年|6.4万公里|徐州3.11万超值严选车8.90万,60955514@34@17@1&0120000000000057,https://www.guazi.com/xuzhou/8b72836190191258x.htm#fr_page=list&fr_pos=city&fr_no=17,2018-12-04,gas
大众POLO 2016款 1.4L 手动风尚型2017年|0.5万公里|太原5.29万准新车严选车8.20万,63121676@34@18@1&0120000000000057,https://www.guazi.com/ty/c8740f0295f55e4fx.htm#fr_page=list&fr_pos=city&fr_no=18,2018-12-04,gas
现代 途胜 2015款 1.6T 双离合两驱智能型2017年|1.9万公里|武汉12.28万超值准新车严选车19.50万,62829453@34@19@1&0120000000000057,https://www.guazi.com/wh/3e5fc88f88729d9cx.htm#fr_page=list&fr_pos=city&fr_no=19,2018-12-04,gas
东风风行 景逸X5 2016款 1.6L 手动豪华型2016年|2.4万公里|宁波补贴后4.08万超值急售严选车补贴金500元,59569160@34@20@1&0120000000000057,https://www.guazi.com/nb/780a5e8afcfd67a0x.htm#fr_page=list&fr_pos=city&fr_no=20,2018-12-04,gas
传祺GS5 2014款 2.0L 自动两驱周年增值版2015年|7.6万公里|东莞6.44万超值严选车17.00万,62314552@34@21@1&0120000000000057,https://www.guazi.com/dg/3720115cf98d7a85x.htm#fr_page=list&fr_pos=city&fr_no=21,2018-12-04,gas
别克 昂科拉 2014款 1.4T 自动两驱都市精英型2013年|6.1万公里|嘉兴6.77万严选车17.40万,64008167@34@22@1&0120000000000057,https://www.guazi.com/jiaxing/21cee0c1ec8c2518x.htm#fr_page=list&fr_pos=city&fr_no=22,2018-12-04,gas
斯柯达 昕锐 2016款 1.6L 自动创行版2016年|1.2万公里|上海6.67万严选车11.50万,60909834@34@23@1&0120000000000057,https://www.guazi.com/sh/60429b59464e5b41x.htm#fr_page=list&fr_pos=city&fr_no=23,2018-12-04,gas
本田 锋范 2015款 1.5L CVT舒适版2016年|3.8万公里|佛山6.62万严选车9.70万,61031821@34@24@1&0120000000000057,https://www.guazi.com/foshan/432edb2712e9af49x.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,gas
雪铁龙C3-XR 2015款 1.6THP 自动先锋型2015年|5.5万公里|哈尔滨7.26万超值严选车16.70万,60791117@34@25@1&0120000000000057,https://www.guazi.com/hrb/be50ab3a7ba295acx.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,gas
别克 英朗 2017款 15N 自动精英型2017年|3.5万公里|上海7.61万严选车13.80万,62660687@34@26@1&0120000000000057,https://www.guazi.com/sh/edad14fad0a45bbdx.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,gas
斯巴鲁 森林人 2012款 经典 2.0XS 自动豪华版2012年|8.0万公里|上海9.21万严选车27.70万,60943120@34@27@1&0120000000000057,https://www.guazi.com/sh/8598320611521d87x.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,gas
大众 朗行 2015款 1.6L 自动舒适版2016年|3.6万公里|长春补贴后8.10万急售严选车补贴金1000元,63516305@34@28@1&0120000000000057,https://www.guazi.com/cc/311f1dd1c56d2cdfx.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,gas
奔腾X80 2015款 2.0L 自动豪华型2015年|4.3万公里|临沂6.61万超值严选车15.80万,58523891@34@29@1&0120000000000057,https://www.guazi.com/linyi/c871f8c4c442bd25x.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,gas
长安 逸动 2013款 XT 1.6L 自动俊酷型 国IV2014年|5.1万公里|重庆4.54万严选车10.00万,63033318@34@30@1&0120000000000057,https://www.guazi.com/cq/d70e20ae67485658x.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,gas
现代ix35 2012款 2.0L 自动两驱精英版GLS2013年|14.4万公里|成都7.19万严选车21.30万,62063101@34@31@1&0120000000000057,https://www.guazi.com/cd/4721919b5a6a20e7x.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,gas
起亚K2 2015款 三厢 1.4L MT GLS2015年|2.8万公里|淄博4.14万超值严选车8.50万,61943337@34@32@1&0120000000000057,https://www.guazi.com/zibo/7b8ee7a6e33f12eex.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,gas
福特 福克斯 2013款 两厢经典 1.8L 自动时尚型2015年|9.0万公里|贵阳5.32万严选车13.40万,61401246@34@33@1&0120000000000057,https://www.guazi.com/gy/d8a5d89d7501c260x.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,gas
大众 途观 2015款 1.8TSI 自动两驱豪华型2015年|10.0万公里|合肥14.27万严选车28.20万,63629714@34@34@1&0120000000000057,https://www.guazi.com/hf/e67dd736103fca7fx.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,gas
起亚K3 2015款 1.6L 自动GLS2016年|3.8万公里|淮安7.42万严选车13.50万,60568538@34@35@1&0120000000000057,https://www.guazi.com/huaian/09bba1b355c1f67fx.htm#fr_page=list&fr_pos=city&fr_no=35,2018-12-04,gas
福特 福克斯 2012款 三厢 1.6L 自动舒适型2015年|5.9万公里|长春6.10万超值严选车14.20万,62054555@34@36@1&0120000000000057,https://www.guazi.com/cc/ad7aa8bb820fa6c0x.htm#fr_page=list&fr_pos=city&fr_no=36,2018-12-04,gas
起亚 智跑 2014款 2.0L 自动两驱版GL2014年|10.0万公里|徐州8.32万超值严选车19.40万,61677750@34@37@1&0120000000000057,https://www.guazi.com/xuzhou/923d4a77acf2397fx.htm#fr_page=list&fr_pos=city&fr_no=37,2018-12-04,gas
大众 捷达 2013款 1.6L 自动舒适型2013年|8.6万公里|石家庄5.15万严选车11.80万,60908740@34@38@1&0120000000000057,https://www.guazi.com/sjz/dce2f77598210429x.htm#fr_page=list&fr_pos=city&fr_no=38,2018-12-04,gas
大众 捷达 2013款 1.6L 手动舒适型2013年|6.7万公里|廊坊补贴后4.58万急售严选车补贴金300元,60810215@34@39@1&0120000000000057,https://www.guazi.com/langfang/670eb58f3864e053x.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,gas
三菱 翼神 2013款 风尚版 1.6L 手动豪华型2013年|7.9万公里|嘉兴4.41万超值严选车11.70万,60745852@35@0@1&0120000000000057,https://www.guazi.com/jiaxing/25f0fe2332047aacx.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,gas
奥迪Q5 2016款 40 TFSI 技术型2016年|7.2万公里|上海24.87万严选车46.40万,59925279@35@1@1&0120000000000057,https://www.guazi.com/sh/565bb880552030c8x.htm#fr_page=list&fr_pos=city&fr_no=1,2018-12-04,gas
雪佛兰 赛欧 2013款 三厢 1.4L 手动理想幸福版2015年|3.1万公里|济宁2.72万超值严选车7.20万,60708269@35@2@1&0120000000000057,https://www.guazi.com/jining/60b1f4d398fa3d9dx.htm#fr_page=list&fr_pos=city&fr_no=2,2018-12-04,gas
本田 雅阁 2010款 2.4L 百万纪念版2010年|11.4万公里|苏州8.37万严选车24.90万,61750453@35@3@1&0120000000000057,https://www.guazi.com/su/ae5f135b56794935x.htm#fr_page=list&fr_pos=city&fr_no=3,2018-12-04,gas
福特 福克斯 2011款 两厢 1.8L 手动舒适型2011年|6.8万公里|上海3.09万严选车12.50万,63156811@35@4@1&0120000000000057,https://www.guazi.com/sh/ebebfb1002b9da4cx.htm#fr_page=list&fr_pos=city&fr_no=4,2018-12-04,gas
传祺GA3 2013款 1.6L 自动尊贵ESP版2014年|5.1万公里|呼和浩特4.33万严选车11.30万,63314852@35@5@1&0120000000000057,https://www.guazi.com/nmg/93944e4b182ece77x.htm#fr_page=list&fr_pos=city&fr_no=5,2018-12-04,gas
福特 蒙迪欧 2013款 2.0L GTDi240至尊型2013年|10.3万公里|上海11.10万超值严选车27.40万,63526695@35@6@1&0120000000000057,https://www.guazi.com/sh/7ebfc05f428f25d0x.htm#fr_page=list&fr_pos=city&fr_no=6,2018-12-04,gas
